Handcrafted Weights	127	0.0
MCTS	127	0.5
Aai	128	1.0
NicoAi	128	0.5
Handcrafted Weights	128	0.0
MCTS	128	0.0
Aai	129	0.5
NicoAi	129	1.0
Handcrafted Weights	129	0.5
MCTS	129	0.5
Aai	130	3.0
NicoAi	130	0.5
Handcrafted Weights	130	0.5
MCTS	130	0.0
Aai	131	0.0
NicoAi	131	0.0
Handcrafted Weights	131	0.0
MCTS	131	0.5
Aai	132	0.5
NicoAi	132	0.0
Handcrafted Weights	132	0.5
MCTS	132	0.5
Aai	133	2.0
NicoAi	133	2.0
Handcrafted Weights	133	0.0
MCTS	133	0.5
Aai	134	0.0
NicoAi	134	1.0
Handcrafted Weights	134	0.5
MCTS	134	0.5
Aai	135	2.0
NicoAi	135	0.5
Handcrafted Weights	135	0.0
MCTS	135	0.5
Aai	136	3.0
NicoAi	136	0.5
Handcrafted Weights	136	1.5
MCTS	136	2.0
Aai	137	0.0
NicoAi	137	0.5
Handcrafted Weights	137	0.0
MCTS	137	0.5
Aai	138	1.0
NicoAi	138	0.5
Handcrafted Weights	138	0.0
MCTS	138	2.0
Aai	139	0.5
NicoAi	139	0.5
Handcrafted Weights	139	0.0
MCTS	139	0.5
Aai	140	0.0
NicoAi	140	0.5
Handcrafted Weights	140	0.5
MCTS	140	0.5
Aai	141	0.5
NicoAi	141	0.5
Handcrafted Weights	141	0.0
MCTS	141	0.5
Aai	142	0.0
NicoAi	142	0.5
Handcrafted Weights	142	0.0
MCTS	142	0.5
Aai	143	0.0
NicoAi	143	1.0
Handcrafted Weights	143	1.0
MCTS	143	0.5
Aai	144	1.0
NicoAi	144	0.5
Handcrafted Weights	144	0.0
MCTS	144	0.5
Aai	145	0.5
NicoAi	145	0.5
Handcrafted Weights	145	0.5
MCTS	145	0.5
Aai	146	0.5
NicoAi	146	0.0
Handcrafted Weights	146	0.0
MCTS	146	0.5
Aai	147	1.0
NicoAi	147	0.5
Handcrafted Weights	147	2.0
MCTS	147	0.0
Aai	148	0.5
NicoAi	148	0.5
Handcrafted Weights	148	0.5
MCTS	148	0.0
Aai	149	1.0
NicoAi	149	0.5
Handcrafted Weights	149	0.5
MCTS	149	0.5
Aai	150	1.0
NicoAi	150	0.5
Handcrafted Weights	150	0.0
MCTS	150	0.0
Aai	151	0.5
NicoAi	151	0.5
Handcrafted Weights	151	0.0
MCTS	151	0.5
